tic_id,sector_run
367099243,59-59
367099243,73-73
367099243,77-77
367100067,24-24
367100067,52-52
367102581,26-26
367102581,25-25
367102581,24-24
367102581,20-20
367102581,19-19
367102581,18-18
367102581,17-17
367102581,53-53
367102581,52-52
367102581,58-58
367102581,59-59
367102581,60-60
367102581,73-73
367102581,77-77
367103232,26-26
367103232,24-24
367103232,20-20
367103232,19-19
367103232,18-18
367103232,17-17
367103232,40-40
367103232,53-53
367103232,52-52
367103232,60-60
367103232,73-73
367103232,58-58
367106469,19-19
367106469,59-59
367106469,73-73
367110550,43-43
367110550,44-44
367110550,19-19
367118887,54-54
367170325,15-15
367170325,14-14
367170325,41-41
367170325,55-55
367173014,19-19
367173014,44-44
367173014,73-73
367173014,71-71
367173014,43-43
367183127,24-24
367183127,19-19
367183127,17-17
367183127,25-25
367191694,44-44
367191694,45-45
367191694,71-71
367191694,72-72
367192437,44-44
367192437,45-45
367192437,72-72
367192437,71-71
367193046,72-72
367193046,71-71
367193046,44-44
367193060,71-71
367193060,72-72
367198120,20-20
367198120,44-44
367198120,45-45
367198120,47-47
367198120,71-71
367198120,72-72
367227831,12-12
367227831,39-39
367227831,66-66
367227859,12-12
367230017,14-14
367230017,55-55
367230017,41-41
367230017,15-15
367235822,14-14
367235822,41-41
367235822,15-15
367267217,71-71
367267217,72-72
367267217,73-73
367276664,55-55
367283156,52-52
367283156,59-59
367283156,77-77
367283156,58-58
367302292,19-19
367302292,43-43
367302292,44-44
367305811,19-19
367314946,39-39
367316610,43-43
367316610,44-44
367316610,45-45
367318351,19-19
367318351,43-43
367318351,44-44
367318351,45-45
367318351,59-59
367318351,73-73
367332066,18-18
367332066,17-17
367332066,77-77
367332066,57-57
367332066,24-24
367337192,25-25
367337192,24-24
367337192,17-17
367337192,52-52
367337192,58-58
367337192,77-77
367337192,57-57
367337192,18-18
367347402,43-43
367347402,44-44
367347402,45-45
367347402,71-71
367347402,72-72
367347402,73-73
367351021,25-25
367351021,24-24
367351021,18-18
367351021,17-17
367351021,73-73
367351021,59-59
367351021,58-58
367351021,19-19
367359393,24-24
367359393,17-17
367359393,19-19
367359393,25-25
367365974,19-19
367365974,44-44
367365974,43-43
367365974,45-45
367366318,19-19
367366318,43-43
367366318,44-44
367366318,45-45
367366318,59-59
367366318,71-71
367366318,73-73
367371680,43-43
367371680,44-44
367371680,45-45
367373358,19-19
367425982,57-57
367425982,58-58
367425982,77-77
367432096,20-20
367432096,44-44
367432096,47-47
367432096,71-71
367432096,72-72
367432096,60-60
367432096,45-45
367435381,44-44
367435381,46-46
367435381,47-47
367435381,71-71
367435381,72-72
367435381,20-20
367435381,45-45
367435381,60-60
367436903,44-44
367436903,46-46
367436903,47-47
367436903,60-60
367436903,20-20
367436903,45-45
367441602,43-43
367441602,71-71
367441602,73-73
367441602,59-59
367441602,45-45
367447894,43-43
367447894,44-44
367447894,73-73
367447894,59-59
367447894,19-19
367448265,19-19
367448265,59-59
367448265,73-73
367448265,44-44
367456152,52-52
367461419,58-58
367461419,18-18
367515471,44-44
367515471,47-47
367515471,71-71
367515471,72-72
367515471,46-46
367515471,45-45
367515471,20-20
367515647,44-44
367515647,71-71
367515647,72-72
367515647,46-46
367515647,45-45
367520169,19-19
367520169,44-44
367520169,73-73
367520169,59-59
367520169,45-45
367520169,43-43
367529484,59-59
367541771,19-19
367541771,73-73
367541771,59-59
367566578,44-44
367566578,72-72
367566578,71-71
367566578,46-46
367566578,45-45
367616146,73-73
367616146,59-59
367648734,19-19
367648734,59-59
367676813,23-23
367676813,50-50
367680452,51-51
367681731,22-22
367681731,20-20
367681731,14-14
367681731,41-41
367681731,47-47
367681731,54-54
367681731,53-53
367681731,19-19
367681731,57-57
367681735,26-26
367681735,25-25
367681735,24-24
367681735,22-22
367681735,20-20
367681735,16-16
367681735,15-15
367681735,14-14
367681735,40-40
367681735,41-41
367681735,47-47
367681735,50-50
367681735,51-51
367681735,55-55
367681735,53-53
367681735,52-52
367681735,56-56
367681735,57-57
367681735,75-75
367681735,76-76
367681735,54-54
367681735,49-49
367681735,48-48
367681735,17-17
367681735,18-18
367681735,19-19
367681735,21-21
367681735,23-23
367681735,74-74
367681735,60-60
367681735,59-59
367681735,58-58
367681735,77-77
367681735,73-73
367682011,26-26
367682011,25-25
367682011,24-24
367682011,23-23
367682011,22-22
367682011,21-21
367682011,20-20
367682011,19-19
367682011,18-18
367682011,17-17
367682011,16-16
367682011,15-15
367682011,14-14
367682011,56-56
367682011,57-57
367682011,58-58
367682011,59-59
367682011,60-60
367682011,73-73
367682011,74-74
367682011,75-75
367682011,76-76
367682011,77-77
367682182,26-26
367682182,25-25
367682182,24-24
367682182,23-23
367682182,22-22
367682182,21-21
367682182,20-20
367682182,19-19
367682182,18-18
367682182,17-17
367682182,16-16
367682182,15-15
367682182,14-14
367682182,40-40
367682182,41-41
367682182,47-47
367682182,48-48
367682182,51-51
367682182,55-55
367682182,54-54
367682182,53-53
367682182,52-52
367682182,59-59
367682182,60-60
367682182,73-73
367682182,74-74
367682182,75-75
367682182,76-76
367682182,57-57
367682182,50-50
367682182,49-49
367682182,77-77
367682182,58-58
367682182,56-56
367683204,22-22
367683204,49-49
367703162,59-59
367737788,26-26
367737788,20-20
367737788,19-19
367737788,18-18
367737788,15-15
367737788,14-14
367737788,40-40
367737788,47-47
367737788,48-48
367737788,55-55
367737788,53-53
367737788,52-52
367737788,59-59
367737788,60-60
367737788,75-75
367737788,73-73
367737788,41-41
367737788,21-21
367737788,25-25
367780503,26-26
367780503,53-53
367780503,52-52
367780503,77-77
367780503,40-40
367780503,24-24
367780503,25-25
367780503,57-57
367780503,50-50
367780503,51-51
367783177,25-25
367783177,24-24
367783177,53-53
367783177,52-52
367783177,57-57
367783177,77-77
367783177,50-50
367783177,40-40
367783177,26-26
367783177,51-51
367793563,19-19
367815306,26-26
367815306,24-24
367815306,23-23
367815306,20-20
367815306,40-40
367815306,47-47
367815306,53-53
367815306,52-52
367815306,77-77
367815306,25-25
367815306,60-60
367815306,51-51
367815306,73-73
367815306,57-57
367815306,50-50
367837969,26-26
367837969,25-25
367837969,24-24
367837969,23-23
367837969,21-21
367837969,19-19
367837969,18-18
367837969,17-17
367837969,16-16
367837969,15-15
367837969,14-14
367837969,54-54
367837969,20-20
367837969,56-56
367838785,26-26
367838785,25-25
367838785,24-24
367838785,23-23
367838785,22-22
367838785,21-21
367838785,20-20
367838785,18-18
367838785,17-17
367838785,16-16
367838785,15-15
367838785,14-14
367838785,41-41
367838785,47-47
367838785,48-48
367838785,54-54
367838785,53-53
367838785,58-58
367838785,60-60
367838785,73-73
367838785,76-76
367838785,77-77
367838785,75-75
367838785,74-74
367838785,59-59
367838785,57-57
367838785,56-56
367838785,52-52
367838785,55-55
367838785,51-51
367838785,50-50
367838785,49-49
367843143,19-19
367843143,59-59
367843707,19-19
367843707,59-59
367853009,26-26
367853009,25-25
367853009,24-24
367853009,23-23
367853009,22-22
367853009,21-21
367853009,20-20
367853009,19-19
367853009,18-18
367853009,17-17
367853009,16-16
367853009,15-15
367853009,14-14
367853009,40-40
367853009,55-55
367853009,54-54
367853009,53-53
367853009,52-52
367853009,51-51
367853009,50-50
367853009,48-48
367853009,47-47
367853806,26-26
367853806,22-22
367853806,21-21
367853806,20-20
367853806,17-17
367853806,15-15
367853806,14-14
367853806,40-40
367853806,41-41
367853806,48-48
367853806,50-50
367853806,54-54
367853806,53-53
367853806,52-52
367853806,56-56
367853806,57-57
367853806,58-58
367853806,60-60
367853806,73-73
367853806,74-74
367853806,76-76
367853806,77-77
367853806,59-59
367853806,55-55
367853806,51-51
367853806,47-47
367853806,16-16
367853806,18-18
367853806,23-23
367853806,25-25
367853806,75-75
367854050,26-26
367854050,25-25
367854050,24-24
367854050,23-23
367854050,22-22
367854050,21-21
367854050,20-20
367854050,17-17
367854050,16-16
367854050,15-15
367854050,14-14
367854050,41-41
367854050,48-48
367854050,55-55
367854050,54-54
367854050,53-53
367854050,52-52
367854050,58-58
367854050,76-76
367854050,77-77
367854050,60-60
367854050,59-59
367854050,57-57
367854050,56-56
367854050,51-51
367854050,50-50
367854050,49-49
367854050,47-47
367854050,18-18
367854050,74-74
367854050,75-75
367854050,73-73
367855005,26-26
367855005,25-25
367855005,24-24
367855005,23-23
367855005,20-20
367855005,19-19
367855005,18-18
367855005,16-16
367855005,15-15
367855005,14-14
367855005,40-40
367855005,41-41
367855005,48-48
367855005,54-54
367855005,53-53
367855005,56-56
367855005,60-60
367855005,73-73
367855005,74-74
367855005,76-76
367855005,55-55
367855005,51-51
367855005,50-50
367855005,49-49
367855005,47-47
367855005,17-17
367855005,21-21
367855005,58-58
367855005,57-57
367855005,77-77
367855005,75-75
367856004,23-23
367856004,21-21
367856004,19-19
367856004,18-18
367856004,17-17
367856004,16-16
367856004,15-15
367856004,40-40
367856004,41-41
367856004,47-47
367856004,48-48
367856004,50-50
367856004,51-51
367856004,55-55
367856004,54-54
367856004,52-52
367856004,56-56
367856004,59-59
367856004,60-60
367856004,73-73
367856004,75-75
367856004,76-76
367856004,77-77
367856004,58-58
367856004,49-49
367856004,14-14
367856004,20-20
367856004,24-24
367856004,74-74
367856004,57-57
367856400,26-26
367856400,25-25
367856400,24-24
367856400,23-23
367856400,22-22
367856400,21-21
367856400,20-20
367856400,18-18
367856400,17-17
367856400,16-16
367856400,15-15
367856400,14-14
367856400,41-41
367856400,47-47
367856400,48-48
367856400,50-50
367856400,51-51
367856400,55-55
367856400,54-54
367856400,53-53
367856400,56-56
367856400,57-57
367856400,58-58
367856400,59-59
367856400,60-60
367856400,73-73
367856400,75-75
367856400,76-76
367856400,77-77
367856400,52-52
367856400,49-49
367858035,25-25
367858035,24-24
367858035,19-19
367858035,18-18
367858035,52-52
367858035,58-58
367858035,59-59
367911750,25-25
367911750,24-24
367911750,19-19
367911750,18-18
367911750,52-52
367911750,58-58
367911750,59-59
367948537,25-25
367948537,24-24
367948537,19-19
367948537,17-17
367948537,52-52
367948537,59-59
367948537,58-58
367951675,25-25
367951675,24-24
367951675,19-19
367951675,52-52
367951675,58-58
367951675,59-59
367951675,18-18
367958388,15-15
367958388,41-41
367971656,54-54
367987991,66-66
367987991,39-39
368025613,58-58
368040266,15-15
368040266,41-41
368054074,54-54
368071970,59-59
368071970,73-73
368108303,24-24
368108303,25-25
368112224,50-50
368118204,19-19
368118204,59-59
368128155,23-23
368129164,23-23
368129164,50-50
368129164,77-77
368129684,15-15
368129684,41-41
368129684,55-55
368138320,15-15
368140988,15-15
368140988,41-41
368180294,73-73
368180294,59-59
368180294,19-19
368195394,15-15
368195394,41-41
368195394,55-55
368207862,26-26
368208585,26-26
368208652,26-26
368208652,53-53
368208652,52-52
368249096,59-59
368249096,73-73
368249096,19-19
368251508,19-19
368260545,26-26
368260545,53-53
368260545,52-52
368287008,24-24
368287008,51-51
368319105,25-25
368319105,24-24
368319105,18-18
368319105,58-58
368319105,17-17
368320811,24-24
368334916,24-24
368334916,58-58
368334916,59-59
368334916,25-25
368364231,73-73
368364231,59-59
368368797,59-59
368368797,73-73
368369388,59-59
368384911,73-73
368435330,22-22
368435330,48-48
368435513,22-22
368435513,48-48
368437020,15-15
368437020,14-14
368437020,41-41
368437020,48-48
368437020,21-21
368438980,46-46
368447751,25-25
368447751,24-24
368447751,52-52
368447751,17-17
368447751,18-18
368450584,18-18
368450584,52-52
368450584,24-24
368450584,25-25
368452480,25-25
368452480,24-24
368452480,52-52
368459120,25-25
368459120,24-24
368459120,52-52
368459120,59-59
368459120,58-58
368459120,18-18
368475640,59-59
368483044,19-19
368483044,59-59
368483044,73-73
368512362,17-17
368534838,59-59
368534838,73-73
368563445,66-66
368565348,66-66
368626010,43-43
368626010,70-70
368626010,42-42
368628965,42-42
368628965,43-43
368628965,71-71
368628965,70-70
368628986,43-43
368628986,70-70
368628986,71-71
368628986,42-42
368644381,4-4
368644381,31-31
368644381,42-42
368644381,43-43
368644381,44-44
368644381,70-70
368644381,71-71
368645388,4-4
368645388,31-31
368673356,60-60
368678195,58-58
368696648,14-14
368696648,40-40
368696648,54-54
368713985,11-11
368713985,38-38
368713985,65-65
368715751,60-60
368715751,73-73
368723998,11-11
368723998,38-38
368723998,65-65
368734712,52-52
368734712,59-59
368734712,25-25
368734712,58-58
368735559,24-24
368735559,52-52
368735559,58-58
368735559,59-59
368735559,25-25
368735559,18-18
368736506,24-24
368736506,52-52
368779536,20-20
368779536,73-73
368779536,60-60
368780702,20-20
368780702,60-60
368803791,51-51
368805700,51-51
368822203,20-20
368822203,60-60
368822203,73-73
368827106,40-40
368827106,54-54
368854931,39-39
368854975,39-39
368854975,66-66
368854975,12-12
368866492,13-13
368866492,66-66
368917905,24-24
368917905,52-52
368917905,25-25
368943884,51-51
368944367,51-51
368969505,51-51
368970120,51-51
368971210,51-51
369031347,52-52
369031347,58-58
369032351,24-24
369032351,58-58
369057101,19-19
369134092,19-19
369134092,73-73
369134092,59-59
369208712,19-19
369210348,19-19
369215499,27-27
369218857,27-27
369218857,1-1
369283035,19-19
369283035,18-18
369283035,52-52
369283035,58-58
369283035,25-25
369283035,59-59
369327947,27-27
369327947,12-12
369327947,13-13
369327947,39-39
369327947,67-67
369327947,66-66
369334982,19-19
369334982,59-59
369334982,73-73
369336146,29-29
369336146,2-2
369336146,69-69
369345064,66-66
369352526,52-52
369362290,30-30
369362290,4-4
369362290,31-31
369369244,12-12
369369244,13-13
369369244,66-66
369369244,67-67
369370898,31-31
369370898,4-4
369376388,4-4
369376388,5-5
369376388,31-31
369376579,31-31
369376579,5-5
369376579,4-4
369393057,4-4
369393057,5-5
369393057,32-32
369393057,31-31
369451431,13-13
369455629,27-27
369455629,67-67
369456296,27-27
369456296,1-1
369456296,67-67
369458603,67-67
369470361,6-6
369470361,33-33
369474541,42-42
369474541,43-43
369474541,70-70
369479466,43-43
369479466,70-70
369479466,42-42
369479930,42-42
369479930,70-70
369479930,43-43
369480087,42-42
369480087,70-70
369480087,43-43
369480949,30-30
369480949,3-3
369480949,42-42
369480949,43-43
369480949,70-70
369481125,30-30
369481125,3-3
369481125,42-42
369481125,70-70
369481125,43-43
369481653,30-30
369481653,42-42
369481653,43-43
369481653,70-70
369491715,30-30
369491715,42-42
369491715,43-43
369491715,70-70
369492054,43-43
369492054,42-42
369492916,30-30
369492916,70-70
369494767,42-42
369494767,43-43
369494767,30-30
369494767,70-70
369506001,11-11
369506001,37-37
369506001,38-38
369506001,65-65
369506001,64-64
369530699,16-16
369530699,56-56
369532319,16-16
369532319,56-56
369581468,56-56
369584084,56-56
369586828,29-29
369586828,69-69
369586828,2-2
369598885,33-33
369603748,29-29
369603748,30-30
369605666,56-56
369616635,57-57
369639876,29-29
369639876,2-2
369639876,69-69
369642765,29-29
369642765,2-2
369642765,69-69
369660126,57-57
369660279,57-57
369662331,17-17
369662331,57-57
369705840,28-28
369705840,29-29
369705840,1-1
369705840,3-3
369705840,69-69
369706249,28-28
369706249,29-29
369706249,30-30
369706249,1-1
369706249,2-2
369706249,69-69
369706249,3-3
369718807,27-27
369718807,12-12
369718807,13-13
369718807,39-39
369718807,67-67
369718807,66-66
369718807,65-65
369721927,24-24
369721927,17-17
369721927,58-58
369721927,57-57
369779127,12-12
369779127,13-13
369779127,11-11
369779127,65-65
369779127,38-38
369779127,66-66
369784648,12-12
369784648,13-13
369784648,38-38
369784648,65-65
369784648,66-66
369784648,11-11
369789627,65-65
369789627,66-66
369808012,14-14
369810736,11-11
369810736,38-38
369818087,11-11
369818087,12-12
369818087,66-66
369818087,65-65
369837660,27-27
369861728,65-65
369862028,12-12
369862028,13-13
369862028,38-38
369862028,39-39
369862028,65-65
369862028,67-67
369864738,27-27
369864738,12-12
369864738,13-13
369864738,38-38
369864738,39-39
369864738,65-65
369864738,67-67
369864738,66-66
369880022,38-38
369880022,65-65
369897885,11-11
369897885,12-12
369897885,38-38
369897885,39-39
369897885,66-66
369897885,65-65
369897885,13-13
369901195,17-17
369901195,57-57
369901195,58-58
369922223,40-40
369922223,41-41
369922223,54-54
369959289,12-12
369959289,13-13
369959289,38-38
369959289,65-65
369959289,66-66
369959289,39-39
369960846,27-27
369960846,13-13
369960846,39-39
369960846,65-65
369960846,67-67
369960846,66-66
369965258,28-28
369965258,29-29
369965258,1-1
369965258,2-2
369965258,69-69
369965258,68-68
369966331,1-1
369966331,69-69
369966331,68-68
369966331,2-2
369984032,27-27
369984032,67-67
369988687,28-28
369988687,29-29
369988687,1-1
369988687,2-2
369988687,69-69
369988687,68-68
369993181,28-28
369993181,1-1
369993181,2-2
369993181,30-30
369993181,68-68
369993181,3-3
370008372,28-28
370008372,29-29
370008372,1-1
370008372,2-2
370008372,69-69
370008372,68-68
370010237,27-27
370010237,28-28
370010237,29-29
370010237,30-30
370010237,1-1
370010237,2-2
370010237,3-3
370010237,10-10
370010237,69-69
370010237,67-67
370010237,68-68
370010296,27-27
370010296,28-28
370010296,29-29
370010296,30-30
370010296,1-1
370010296,2-2
370010296,3-3
370010296,10-10
370010296,67-67
370010296,68-68
370010296,69-69
370010846,68-68
370010846,69-69
370016916,27-27
370016916,13-13
370016916,67-67
370040606,27-27
370040606,28-28
370040606,2-2
370040606,3-3
370040606,5-5
370040606,6-6
370040606,32-32
370040606,31-31
370040606,34-34
370040606,7-7
370040606,8-8
370040606,9-9
370040606,11-11
370040606,12-12
370040606,13-13
